customer_id,age,monthly_income,loan_amount,emi_total,years_with_company,monthly_transactions,credit_score,credit_utilization,late_payment_count,savings_amount,avg_account_balance,emi_paid
C6069,63,40473,368675,28,11,114,815,62,10,515176,406622,18
C6070,38,106697,762756,40,6,110,665,36,1,439718,429840,34
C6071,43,45063,1421646,78,4,32,887,76,2,511991,1290103,66
C6072,35,103444,1060775,70,12,52,740,56,4,705405,885928,68
C6073,53,36850,1426927,99,12,32,887,22,9,496165,101461,96
C6074,41,25984,1028952,14,12,11,833,39,7,239761,47421,12
C6075,59,75450,1877506,114,11,38,681,55,5,57586,991053,105
C6076,43,212772,287650,38,14,90,788,39,5,544089,1470709,34
C6077,47,97723,145256,12,10,55,633,68,0,669168,207175,6
C6078,64,118392,1831984,90,2,92,651,10,7,682501,1445066,85
C6079,38,45339,954688,89,4,82,896,45,6,627120,1296898,87
C6080,44,134149,93437,15,12,84,673,21,7,608170,1290369,15
C6081,60,63481,1788155,15,1,15,882,29,6,234566,270038,15
C6082,62,220423,137233,100,8,98,572,11,11,360531,793410,100
C6083,27,208911,776133,86,4,42,790,70,9,819856,313984,86
C6084,40,89236,1285838,44,2,46,620,41,5,706858,118304,37
C6085,47,104619,1940203,22,13,11,773,40,11,343355,1049746,17
C6086,26,204359,1097287,87,5,50,845,29,1,296221,1286718,86
C6087,47,85306,1518388,90,12,49,726,65,4,701476,580144,84
C6088,29,208269,1253170,68,14,7,800,33,9,543627,538219,56
C6089,51,50435,1010589,37,12,83,738,51,3,423369,832689,31
C6090,41,146404,206823,99,13,61,665,12,2,545997,1165345,98
C6091,46,223693,1345415,37,1,117,623,77,8,904817,43646,29
C6092,60,55837,1073793,65,2,34,824,77,11,422734,241778,64
C6093,33,237791,142516,38,14,101,851,86,1,848250,55046,30
C6094,43,60495,845906,111,8,105,873,88,2,465667,1286184,106
C6095,40,64760,1885542,102,12,56,866,80,5,854076,1169168,96
C6096,57,137489,1867249,113,4,105,875,20,1,173179,611827,107
C6097,48,152351,324184,65,9,85,819,30,2,936703,1365808,61
C6098,37,47084,1401249,13,10,58,836,48,9,71081,572808,9
C6099,48,193530,710026,98,4,52,857,21,4,626720,439863,89
C6100,61,208018,1922449,20,14,88,820,71,5,582083,96644,13
C6101,22,91601,1338597,83,2,37,866,90,6,968778,742986,75
C6102,45,225290,1600114,115,8,95,823,31,11,684433,121511,110
C6103,61,147325,1921774,117,10,105,571,27,3,360055,1126054,115
C6104,26,84351,1482025,75,14,24,873,77,9,819964,532056,74
C6105,31,203633,1080897,76,13,102,826,79,5,969316,170016,71
C6106,58,206275,1777821,32,4,99,670,25,10,588834,996575,23
C6107,26,33820,872892,37,8,9,560,82,1,554160,579690,25
C6108,31,82232,469631,26,13,86,654,87,11,923869,525867,22
C6109,34,174829,1597572,54,2,87,734,41,3,918949,724426,46
C6110,22,71588,1987371,100,4,106,805,62,9,919624,828715,98
C6111,60,244754,91290,50,11,21,819,58,7,753195,54644,44
C6112,23,33058,498031,27,11,91,561,60,6,276259,146407,23
C6113,55,113388,1420836,46,1,111,632,21,8,396779,104608,44
C6114,53,104654,1013542,34,8,115,813,64,11,16338,902089,26
C6115,44,192814,411975,23,6,6,679,16,9,906328,1393192,14
C6116,39,149063,1078183,67,13,112,833,15,2,50099,1154651,63
C6117,38,97195,1072859,63,14,28,752,35,1,978091,761770,63
C6118,44,213052,1541517,30,2,55,639,37,9,417671,130334,28
C6119,55,95377,1006418,109,3,52,853,18,8,13888,1199676,107
C6120,21,149157,1532110,73,12,48,699,31,7,341767,1164494,62
C6121,56,174407,938431,19,6,5,778,66,2,232018,510687,17
C6122,45,203423,1590619,98,14,56,745,55,4,96200,1477533,96
C6123,63,241913,276868,22,10,26,682,12,11,312512,1253811,19
C6124,54,225032,485347,54,14,18,813,27,0,594775,1113257,42
C6125,45,72501,93513,109,9,107,589,78,10,750534,550723,98
C6126,36,80877,1359317,80,10,108,576,47,9,280889,1147233,71
C6127,54,39538,1405859,48,7,81,782,31,7,766485,1343168,41
C6128,49,140859,1927389,36,9,80,889,43,11,352199,1498237,31
C6129,39,135812,715783,99,10,75,733,23,0,204662,163024,95
C6130,43,28769,1362936,35,4,70,635,37,1,822509,521596,25
C6131,39,56586,737664,117,8,71,802,49,5,601159,1340910,114
C6132,45,248055,289723,45,13,44,788,60,0,72574,1030998,43
C6133,36,110551,121872,93,11,40,645,75,6,620603,63270,86
C6134,29,125614,1205923,23,2,81,845,88,5,507096,1145223,20
C6135,21,92879,1376293,53,2,62,713,58,10,22975,633050,44
C6136,62,224994,792759,114,12,43,613,87,2,173246,700050,105
C6137,39,77219,1079214,90,4,98,778,87,5,915043,616070,86
C6138,53,60107,860526,23,3,112,898,57,6,475928,452944,23
C6139,54,156755,387051,40,8,104,651,30,5,642246,964591,38
C6140,36,115987,1659227,104,2,41,681,65,9,849495,1039917,94
C6141,64,91590,857183,31,4,18,577,73,2,911344,82291,20
C6142,60,86097,367152,90,13,68,805,50,2,676477,1041216,85
C6143,38,245203,835570,14,9,30,690,72,8,743772,1022471,8
C6144,54,219474,703867,91,9,115,825,10,6,697239,1444211,84
C6145,45,142290,1501843,72,4,44,701,32,10,671298,962309,61
C6146,26,242006,1152729,94,3,11,711,78,1,289557,768708,88
C6147,41,179757,1623601,82,12,96,688,70,11,308336,121458,71
C6148,26,90884,683596,111,12,12,744,34,4,76127,1003754,102
C6149,52,119426,912952,33,1,83,603,31,6,526424,527224,28
C6150,61,172434,718446,90,12,9,590,48,7,862202,439611,90
C6151,63,124326,292867,84,11,101,871,74,4,835814,54065,75
C6152,59,246633,1202222,28,1,112,864,32,0,226290,624014,28
C6153,51,25503,1177360,108,8,47,751,28,10,352177,209272,98
C6154,62,197117,1187412,13,14,40,770,17,5,873850,985902,6
C6155,30,38576,471953,18,9,117,659,19,11,681003,954217,16
C6156,50,58290,615774,106,9,63,873,22,1,531427,112279,103
C6157,38,216567,1525008,25,5,104,562,85,9,117243,610767,15
C6158,44,36884,487396,112,2,7,772,28,6,603032,414793,106
C6159,29,207732,850868,15,12,66,834,10,4,676117,52639,10
C6160,51,155037,1147670,56,7,26,747,46,1,344532,906389,53
C6161,35,181277,1908826,74,13,26,785,93,7,334686,939986,66
C6162,24,88739,1302057,21,4,100,850,62,4,800618,1390260,18
C6163,60,188857,1432953,56,11,42,748,81,2,842786,347748,53
C6164,29,147111,1889169,97,14,54,860,59,5,330192,289232,85
C6165,29,26268,1489069,99,10,91,865,48,3,813385,663670,99
C6166,46,91712,1335948,55,4,57,758,51,5,110612,868605,46
C6167,24,174088,846475,66,4,89,771,58,1,29595,171894,64
C6168,37,86939,697053,29,10,8,867,35,10,559880,1444415,27
C6169,36,103281,1950663,22,3,83,771,45,2,445830,1442101,21
C6170,35,233569,1506372,65,11,113,694,17,3,634830,670161,53
C6171,55,126917,1152212,119,4,25,645,36,4,863104,179920,117
C6172,25,205338,717934,12,2,24,807,61,10,477457,107124,10
C6173,25,197784,999295,64,9,88,739,58,7,555599,356278,53
C6174,40,152744,1052271,107,7,29,852,32,10,674411,806897,98
C6175,35,129894,100942,91,1,49,572,50,11,743080,707506,89
C6176,38,162840,423153,89,14,68,587,63,1,721350,616586,80
C6177,22,215286,560921,44,5,65,741,52,9,650709,59038,35
C6178,49,175044,1410222,18,14,57,892,59,6,8279,1184286,11
C6179,33,229234,1108970,94,2,99,559,82,7,696759,976549,94
C6180,24,88412,536660,36,3,72,705,27,3,154996,1179207,25
C6181,62,201353,1861984,80,13,60,643,79,8,97951,72677,77
C6182,30,184475,838682,60,3,97,586,76,9,269862,996308,58
C6183,51,119568,752324,85,13,103,656,36,10,253966,1081535,80
C6184,61,55226,728327,15,7,98,886,56,6,886934,516107,11
C6185,28,74985,856053,35,3,62,887,36,11,347954,300639,33
C6186,23,184855,400586,57,7,77,892,24,3,549512,26834,51
C6187,29,230011,1208581,81,12,41,666,63,8,773944,873868,77
C6188,50,132752,598911,23,11,9,872,82,3,856011,372144,17
C6189,31,224227,1190964,73,8,22,845,27,4,203664,1376408,73
C6190,55,91883,1677863,95,2,37,787,10,9,414263,415041,83
C6191,57,224772,932639,101,13,17,591,21,0,64629,1311731,98
C6192,62,235167,752256,87,1,37,611,36,9,205641,1050506,78
C6193,33,146501,720376,73,12,117,786,55,5,489573,432226,64
C6194,56,52788,1310565,108,6,44,799,80,11,234066,1456006,108
C6195,33,124214,1471240,73,11,105,756,27,6,929217,756196,62
C6196,32,32166,590609,87,9,70,729,43,7,175881,403734,85
C6197,57,191291,1595490,69,14,112,609,26,1,678594,215697,63
C6198,30,221513,323520,49,6,110,614,45,6,367709,1013815,43
C6199,29,135299,68276,79,8,16,797,67,3,434013,1320389,72
C6200,27,25403,263889,28,14,97,664,63,11,445906,538872,18
C6201,22,231641,1526298,21,5,97,573,11,3,797889,52967,11
C6202,43,52224,653680,94,8,51,777,47,1,380362,233190,90
C6203,59,239682,337688,54,4,52,745,86,7,212687,1198876,53
C6204,60,28485,257802,44,14,27,746,52,11,559956,1491462,40
C6205,59,137055,110504,48,12,44,792,44,5,324835,1045148,43
C6206,41,99984,1144277,39,12,9,659,20,7,410163,358339,36
C6207,43,90491,1217370,57,6,40,811,36,0,748772,1246825,49
C6208,49,242280,1994602,13,8,35,600,51,10,275674,398607,10
C6209,34,103946,1395991,57,1,27,551,62,7,166044,51163,48
C6210,46,39262,1907452,49,6,20,737,78,1,347374,1292553,39
C6211,25,118296,661358,49,8,76,829,24,4,523510,73784,44
C6212,51,231442,1842602,32,5,13,837,64,5,468973,489941,31
C6213,45,184000,583950,34,3,58,859,15,5,971507,1273988,23
C6214,51,147804,1020155,44,13,70,762,58,5,328299,1017237,40
C6215,40,219251,1995256,101,12,22,609,36,8,263984,1131349,92
C6216,64,242437,782718,54,5,51,681,11,5,839417,96206,42
C6217,37,244451,1505044,105,3,87,731,31,1,264238,402795,96
C6218,22,153716,1125790,79,6,41,787,31,4,395232,898478,67
C6219,45,146774,216401,81,14,44,588,92,8,502934,1153427,78
C6220,33,59712,939230,109,6,76,551,79,4,250314,191585,104
C6221,59,241563,852782,75,5,85,626,30,7,250915,506054,70
C6222,48,59328,1380707,95,7,73,615,40,7,994898,404934,94
C6223,62,187704,754898,75,7,76,816,16,9,263813,245430,72
C6224,26,62515,318905,48,6,78,568,37,10,24275,489788,41
C6225,23,87074,598646,90,14,7,611,77,9,501287,147744,78
C6226,55,228762,1153177,115,6,71,888,74,4,469771,808097,113
C6227,38,221019,176553,34,4,99,735,18,3,488765,992503,33
C6228,31,184242,664537,117,4,95,735,16,6,665363,257345,113
C6229,40,71857,315895,84,3,96,690,64,3,451853,1055985,76
C6230,25,74744,79153,45,10,42,609,79,8,605984,348474,43
C6231,39,121699,1500283,118,7,104,586,77,9,965351,1095437,111
C6232,42,233693,459631,45,13,31,668,54,5,192774,1487514,33
C6233,39,248852,1084696,38,12,20,669,39,0,118369,781102,31
C6234,36,30327,1631597,91,14,19,711,55,9,170803,1436350,86
C6235,44,217318,954576,15,13,76,663,41,2,490177,553549,8
C6236,61,107675,866948,103,3,107,782,32,6,903799,175973,96
C6237,24,247483,1749147,92,9,53,687,22,4,200670,856923,84
C6238,35,58264,1223547,116,9,32,718,51,3,994407,1224511,110
C6239,45,103596,886130,87,6,83,797,10,3,840639,1357335,84
C6240,64,171728,1214247,80,14,64,755,88,8,658541,1267698,75
C6241,55,174877,1375479,110,12,28,564,23,2,502217,708084,109
C6242,34,53855,267132,113,7,73,550,25,3,377461,646565,105
C6243,39,29127,1211147,114,3,74,610,72,6,489269,776931,113
C6244,58,217794,1909963,111,3,64,871,58,9,412157,278085,107
C6245,56,146704,1344832,105,13,59,796,34,6,953282,284840,102
C6246,27,63319,1359555,74,12,9,619,88,8,341901,662133,70
C6247,50,94126,1706699,89,1,29,899,61,1,285862,697811,84
C6248,39,37973,1414926,25,11,44,831,48,4,134688,196976,22
C6249,45,238453,469977,77,6,11,634,21,0,578478,1384042,73
C6250,36,204159,991614,39,3,35,669,81,3,714604,735602,29
C6251,60,213783,62695,32,1,65,675,36,10,503010,1261537,27
C6252,28,52281,1713160,90,13,7,765,38,11,416600,103408,79
C6253,38,172621,1869112,119,13,56,616,56,8,909761,684206,119
C6254,48,151566,1698657,98,8,86,824,81,6,275789,195461,97
C6255,36,86426,363016,21,13,68,703,86,3,621055,596460,9
C6256,39,52623,1079191,37,8,97,783,70,1,353020,29420,30
C6257,62,114616,1990090,46,8,69,846,67,5,568605,573346,41
C6258,37,160769,1557245,45,8,119,669,78,10,836430,1298102,41
C6259,33,40730,1393658,13,13,60,876,34,1,220397,839744,8
C6260,27,184317,999324,106,12,33,742,78,6,527229,374928,100
C6261,47,200206,1146589,54,5,63,606,41,9,122542,674206,45
C6262,30,56313,848216,55,13,44,710,61,3,583778,195336,49
C6263,54,240165,1163288,55,7,37,597,87,10,961407,638256,55
C6264,56,90573,1866306,54,12,115,678,53,10,593543,192382,47
C6265,45,78595,209300,63,3,92,643,40,7,25403,712543,51
C6266,26,54908,1483838,16,10,115,566,67,5,279966,1067772,13
C6267,44,130790,1050764,30,13,39,632,18,8,341297,750444,24
C6268,38,223629,1030490,41,2,115,880,39,9,709978,61795,36
C6269,43,64648,1123042,60,6,75,594,70,2,826962,751271,54
C6270,26,148613,808079,74,1,101,803,57,10,880218,1107353,72
C6271,49,62289,830809,92,2,72,647,46,3,236368,1164225,87
C6272,45,218782,1453407,40,7,39,729,74,3,911737,220160,34
C6273,37,164911,843052,87,9,38,756,88,9,848302,1481510,77
C6274,44,121541,600212,83,7,78,576,80,9,247071,534633,83
C6275,31,224910,817441,90,10,78,652,24,6,462875,679728,84
C6276,46,164583,516674,64,13,105,720,62,2,330287,84267,54
C6277,54,111527,497222,109,8,24,887,91,5,597263,278987,100
C6278,48,155568,609145,39,14,48,777,44,1,950716,268642,34
C6279,23,129672,1852473,96,8,85,657,67,10,241298,33096,87
C6280,31,134049,1770875,64,10,45,718,56,0,348611,70759,62
C6281,58,155872,1322244,28,3,81,872,20,3,44175,1129957,16
C6282,34,231522,1698546,117,6,11,763,65,1,904316,116111,114
C6283,46,166020,1462757,93,2,98,697,57,1,647147,1254282,86
C6284,41,69638,1423463,35,9,26,864,79,4,405246,173468,23
C6285,59,249962,512027,99,7,15,767,23,4,336896,756535,92
C6286,50,161945,1769014,87,3,17,608,73,10,771412,29508,85
C6287,28,187533,562907,76,6,27,627,38,1,858415,1176374,67
C6288,40,229106,1812082,47,10,78,663,89,9,487527,419537,44
C6289,52,114092,417921,43,1,32,810,77,2,463074,1056835,42
C6290,42,52091,1267362,80,7,21,706,79,4,945616,307090,73
C6291,27,96171,165684,37,14,51,703,93,8,236622,1195481,33
C6292,29,209071,1885853,67,9,98,597,58,10,811388,428634,62
C6293,21,58532,867110,78,5,26,837,75,2,377461,932620,69
C6294,49,178762,449869,44,9,53,785,28,0,212685,980854,34
C6295,28,42036,116855,50,8,44,866,61,0,464756,98009,43
C6296,24,70040,1184613,95,8,88,585,66,11,244312,1384724,84
C6297,55,212268,1141246,69,6,10,788,20,1,960176,279260,66
C6298,23,203983,71487,23,3,86,798,40,4,290996,1356190,17
C6299,60,200634,1440588,113,4,99,636,29,3,799801,759017,103
C6300,27,35321,1516609,95,1,30,845,18,9,360353,644430,84
C6301,47,54152,380570,92,11,51,660,80,7,348112,1351809,82
C6302,21,110884,1366233,54,6,70,821,26,10,367591,537444,47
C6303,47,111531,1683706,83,7,49,664,32,9,753525,262675,71
C6304,36,79911,714004,118,12,35,737,19,5,8283,610561,107
C6305,58,115298,1064266,24,10,54,582,31,3,402070,1254587,17
C6306,27,156217,739757,84,9,17,877,42,5,851140,31394,72
C6307,64,95637,1207332,94,5,42,664,19,5,945386,1177740,86
C6308,43,160319,1216576,101,2,103,575,86,8,9815,794429,98
C6309,61,231186,1253168,16,13,29,565,48,7,122037,1138560,12
C6310,31,94724,1015016,117,7,100,659,36,6,433513,208509,117
C6311,62,219361,759229,56,11,33,705,69,11,838512,636848,45
C6312,53,199619,1787262,100,11,39,732,52,11,900162,957332,89
C6313,56,158768,1270486,16,14,32,575,53,0,115580,325880,10
C6314,57,218113,1816247,34,12,87,652,15,2,190318,75476,25
C6315,61,175785,93675,46,7,23,553,66,11,281147,947275,40
C6316,37,69549,1818015,107,13,11,698,33,10,773874,955303,107
C6317,55,199620,1689468,65,11,53,666,58,9,240132,809130,61
C6318,25,208705,1876660,117,14,87,854,70,10,111233,828928,117
C6319,52,121411,223292,60,5,76,663,16,6,693840,1372731,58
C6320,23,246958,1895970,81,11,18,767,65,9,341280,150225,79
C6321,55,160713,1294754,89,13,103,631,79,9,93192,1258870,83
C6322,34,96095,547418,116,14,12,595,73,11,569050,122049,104
C6323,51,140337,1840458,104,12,117,666,59,9,30804,1323399,95
C6324,51,167703,254418,48,2,104,808,61,6,980114,1078344,43
C6325,37,191888,647820,33,7,70,599,40,11,549046,158974,32
C6326,44,27023,328977,95,1,68,736,85,8,241035,990132,93
C6327,43,181728,314057,19,11,97,714,63,8,349014,1382767,10
C6328,38,242262,224829,102,6,28,743,91,9,446127,50039,97
C6329,34,243325,1332585,68,6,19,899,90,9,152851,731619,62
C6330,35,59842,1743525,82,14,76,639,76,0,218495,1052250,81
C6331,35,80189,1679940,71,6,105,798,11,7,752286,126322,68
C6332,26,153118,1824800,66,14,7,593,47,6,209612,1308764,66
C6333,47,70923,101697,45,13,110,697,16,1,488554,1486198,38
C6334,35,60080,274438,52,3,118,703,39,0,400606,636527,41
C6335,56,28474,1876510,39,3,15,867,57,6,447510,1219568,39
C6336,28,150185,1725979,42,1,75,731,89,9,115084,204774,35
C6337,35,235779,1169439,32,4,43,726,10,7,884109,46301,22
C6338,23,159332,80118,85,7,9,552,59,3,354437,808255,78
C6339,33,216290,86229,62,1,25,762,57,9,313749,1374087,51
C6340,61,144526,712893,47,10,26,555,75,0,57555,573850,35
C6341,54,205181,1293719,88,10,100,644,94,8,854722,620887,83
C6342,44,30618,1820931,37,2,42,774,28,6,949080,68963,25
C6343,60,201837,1484520,109,10,11,675,35,0,639350,1477475,106
C6344,52,190190,1294471,30,2,94,825,93,1,872127,1059334,22
C6345,52,165357,269474,17,5,95,760,93,10,640689,112790,7
C6346,50,82083,1667042,59,11,57,742,16,0,581966,1232523,52
C6347,33,229749,817995,26,13,57,860,68,6,919516,1448014,26
C6348,21,184424,80411,60,8,47,825,36,5,100084,262518,52
C6349,54,200128,984344,29,5,55,740,20,10,711527,1321483,26
C6350,35,219117,975672,95,1,8,861,74,9,750201,316417,87
C6351,64,48707,1157804,76,1,22,600,86,9,40848,472074,66
C6352,34,178233,743658,33,5,6,800,47,1,569358,529641,30
C6353,49,223462,1426900,71,2,62,651,68,9,971718,662245,71
C6354,54,174722,126057,47,12,37,641,67,4,535057,1406078,38
C6355,38,41944,1504493,93,3,69,685,84,7,609536,1010577,87
C6356,27,32546,1350045,21,2,98,711,17,8,461560,543160,12
C6357,49,79139,1171376,31,9,111,696,66,11,223257,1020761,26
C6358,51,138857,1780722,115,5,67,814,60,2,222691,388844,108
C6359,45,32207,751876,81,14,107,615,93,2,868615,1320886,71
C6360,58,119804,106515,72,14,93,805,10,3,774282,646490,69
C6361,34,228094,514499,112,1,94,583,74,3,105691,1434240,107
C6362,28,56222,398320,70,3,35,806,94,9,316979,1321401,70
C6363,47,185193,1053774,33,13,84,644,20,4,204669,51498,24
C6364,22,109303,403349,79,8,72,615,68,6,192790,205169,71
C6365,37,194987,1617131,15,4,17,827,85,9,218276,551797,10
C6366,57,35017,1691161,94,8,31,749,88,4,957781,419695,94
C6367,34,171166,502602,40,13,61,778,94,6,859686,150231,32
C6368,45,56236,107379,69,1,18,777,48,1,931563,1377642,69
C6369,50,163736,1949824,69,8,56,724,32,7,55991,193464,64
C6370,49,54921,1580585,65,10,67,808,56,4,480291,772267,60
C6371,40,120381,1243949,39,9,84,584,46,3,545216,52348,39
C6372,41,105109,1213733,116,11,77,794,54,1,915555,470179,113
C6373,42,223291,1303684,88,12,98,701,87,5,56971,1313144,83
C6374,55,88590,1617940,50,14,13,815,35,10,708982,1418917,43
C6375,57,34390,1825489,68,7,43,876,66,0,872246,1407823,62
C6376,36,189849,1448598,75,3,95,698,92,10,976146,714010,63
C6377,63,204660,646671,103,11,11,607,16,2,473146,360384,101
C6378,37,149651,1435236,41,2,61,850,21,8,114262,1350023,35
C6379,36,198739,590962,97,1,111,745,39,1,196310,1133585,97
C6380,22,154541,1459453,61,10,59,764,85,9,927300,696467,57
C6381,24,54980,443813,65,10,11,688,54,8,184065,964000,61
C6382,41,141960,1860290,34,13,87,756,22,2,908181,1459329,28
C6383,59,179880,218367,29,7,107,733,64,6,346312,651527,23
C6384,54,88470,1711573,92,1,84,614,27,2,109853,1287812,81
C6385,50,97762,1098061,65,6,20,869,69,6,387520,347226,56
C6386,26,112983,234824,106,13,51,819,32,4,998729,146262,98
C6387,37,127645,926407,39,14,102,765,12,6,453832,524171,30
C6388,59,173998,1263088,19,1,67,588,28,7,635026,1241207,19
C6389,45,42621,723322,43,10,97,642,58,6,468992,1145628,40
C6390,25,167239,788712,118,4,107,809,53,8,590052,936865,117
C6391,25,96245,1464545,17,5,100,557,35,8,721288,1431442,12
C6392,40,149604,844664,83,1,83,736,35,7,444016,1433595,75
C6393,36,103776,840911,97,13,37,627,22,7,505109,539936,95
C6394,61,60031,134853,51,8,25,664,94,1,284586,1152307,49
C6395,57,57146,526450,62,7,99,888,54,0,678154,681863,61
C6396,60,32998,1280615,58,1,43,886,90,9,272700,759961,56
C6397,29,139619,1266694,106,5,33,772,51,3,818790,1353058,104
C6398,25,196580,138827,81,4,20,853,20,11,304109,22506,70
C6399,62,232420,1804151,79,1,49,703,90,1,731301,126902,73
C6400,22,142974,358822,18,4,91,597,89,7,929706,1415948,14
C6401,29,56101,978992,109,14,105,794,46,1,581309,517510,101
C6402,63,104764,448620,38,4,75,724,92,7,117088,753933,33
C6403,56,180819,1336478,77,6,36,850,29,2,827206,1128469,68
C6404,42,136836,514345,65,4,108,785,22,1,968637,1281858,59
